,Unnamed: 0,Prod5,brand_desc,Prod6,YEAR_c,WEEK_c,month_c,START_DATE,END_DATE,Region,m_sku_cd,m_sku_desc,tons,gsv,zcon,zpr1,y400,min_con_price_per_gram,avg_con_price_per_gram,max_con_price_per_gram,media_spend_value,tons_lag18,tons_lag19,tons_lag20,tons_lag21,tons_lagdiff_18_19,tons_lagdiff_19_20,tons_lagdiff_20_21,tons_rollingmean_18_19_20,media_lag_1,media_lag_2,media_lag_3,media_lag_4,media_lagdiff_1_2,media_lagdiff_2_3,media_lagdiff_3_4,price_lag_1,price_lag_2,price_lag_3,price_lag_4,price_lagdiff_1_2,price_lagdiff_2_3,price_lagdiff_3_4,sec_vol,sec_val,incentive_applied_pop_count,bonus,freeitems,unit,kg,bonus_flag,freeItems_flag,unit_flag,kg_flag,max_bonus,max_freeitems,max_unit,max_kg,min_bonus,min_freeitems,min_unit,min_kg,avg_bonus,avg_freeitems,avg_unit,avg_kg,incentive_applied_pop_count_lag_1,incentive_applied_pop_count_lag_2,incentive_applied_pop_count_lag_3,incentive_applied_pop_count_lag_4,incentive_applied_pop_count_lagdiff_1_2,incentive_applied_pop_count_lagdiff_2_3,incentive_applied_pop_count_lagdiff_3_4,bonus_lag_1,bonus_lag_2,bonus_lag_3,bonus_lag_4,bonus_lagdiff_1_2,bonus_lagdiff_2_3,bonus_lagdiff_3_4,freeitems_lag_1,freeitems_lag_2,freeitems_lag_3,freeitems_lag_4,freeitems_lagdiff_1_2,freeitems_lagdiff_2_3,freeitems_lagdiff_3_4,unit_lag_1,unit_lag_2,unit_lag_3,unit_lag_4,unit_lagdiff_1_2,unit_lagdiff_2_3,unit_lagdiff_3_4,kg_lag_1,kg_lag_2,kg_lag_3,kg_lag_4,kg_lagdiff_1_2,kg_lagdiff_2_3,kg_lagdiff_3_4,incentive_applied_pop_count_lead_1,incentive_applied_pop_count_lead_2,incentive_applied_pop_count_leaddiff_1_2,bonus_lead_1,bonus_lead_2,bonus_leaddiff_1_2,freeitems_lead_1,freeitems_lead_2,freeitems_leaddiff_1_2,unit_lead_1,unit_lead_2,unit_leaddiff_1_2,kg_lead_1,kg_lead_2,kg_leaddiff_1_2
4688,4688,473440041,,473440041B1,2015,2,1,2015-01-05,1/11/2015,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.099,163915.95,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,100100.0,0.184,0.198,0.157,0.153,-0.013999999999999999,0.040999999999999995,0.004,0.179666667,100100.0,,,,,,,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4708,4708,473440041,,473440041B1,2017,1,1,2017-01-01,1/8/2017,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.304,511737.6,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,1963500.0,0.39399999999999996,0.359,0.16899999999999998,0.381,0.035,0.19,-0.212,0.307333333,2552400.0,2977800.0,2977800.0,2977800.0,-425400.0,0.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4828,4828,473440041,,473440041B1,2016,21,5,2016-05-16,5/22/2016,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.19699999999999998,331829.85,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,1985200.0,0.102,0.139,0.235,0.214,-0.037000000000000005,-0.096,0.021,0.15866666699999998,1985200.0,1985200.0,1985200.0,2212600.0,0.0,0.0,-227400.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4848,4848,473440041,,473440041B1,2016,9,2,2016-02-22,2/28/2016,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.22399999999999998,379805.25,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,2652900.0,0.07200000000000001,0.134,0.134,0.209,-0.062,0.0,-0.075,0.11333333300000001,2408700.0,2408700.0,2408700.0,2408700.0,0.0,0.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4868,4868,473440041,,473440041B1,2015,34,8,2015-08-17,8/23/2015,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.396,659661.75,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,2660700.0,0.129,0.203,0.048,0.256,-0.07400000000000001,0.155,-0.20800000000000002,0.12666666699999998,2660700.0,2660700.0,3500.0,3500.0,0.0,2657200.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4888,4888,473440041,,473440041B1,2015,36,9,2015-08-31,9/6/2015,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.312,523731.45,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,3696700.0,0.34600000000000003,0.222,0.129,0.203,0.124,0.09300000000000001,-0.07400000000000001,0.232333333,2660700.0,2660700.0,2660700.0,2660700.0,0.0,0.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4908,4908,473440041,,473440041B1,2018,29,7,2018-07-16,7/22/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.402,734406.4,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,4819500.0,0.047,0.27699999999999997,0.406,0.24600000000000002,-0.23,-0.129,0.16,0.243333333,4819500.0,4819500.0,1948800.0,1948800.0,0.0,2870700.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4928,4928,473440041,,473440041B1,2015,46,11,2015-11-09,11/15/2015,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.239,399795.0,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,553700.0,0.185,0.064,0.105,0.242,0.121,-0.040999999999999995,-0.13699999999999998,0.11800000000000001,553700.0,2310000.0,2310000.0,2310000.0,-1756300.0,0.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4948,4948,473440041,,473440041B1,2016,19,5,2016-05-02,5/8/2016,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.205,343823.7,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,1985200.0,0.235,0.214,0.16,0.17,0.021,0.054000000000000006,-0.01,0.203,1985200.0,2212600.0,2250500.0,2250500.0,-227400.0,-37900.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4988,4988,473440041,,473440041B1,2016,51,12,2016-12-12,12/18/2016,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.184,311840.1,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,2977800.0,0.16899999999999998,0.381,0.375,0.23600000000000002,-0.212,0.006,0.139,0.308333333,2977800.0,2977800.0,4353900.0,6188700.0,0.0,-1376100.0,-1834800.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5008,5008,473440041,,473440041B1,2015,24,6,2015-06-08,6/14/2015,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.18100000000000002,303844.2,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,2996000.0,0.018000000000000002,0.212,0.073,0.146,-0.19399999999999998,0.139,-0.073,0.10099999999999999,2996000.0,3661000.0,3661000.0,3661000.0,-665000.0,0.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5028,5028,473440041,,473440041B1,2017,31,7,2017-07-31,8/6/2017,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.22899999999999998,415091.7,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,203700.0,0.363,0.18899999999999997,0.46399999999999997,0.31,0.174,-0.275,0.154,0.33866666700000003,203700.0,203700.0,203700.0,203700.0,0.0,0.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5068,5068,473440041,,473440041B1,2018,11,3,2018-03-12,3/18/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.047,86912.0,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,7162400.0,0.233,0.337,0.17800000000000002,0.22699999999999998,-0.10400000000000001,0.159,-0.049,0.24933333300000002,7162400.0,8942500.0,8942500.0,8942500.0,-1780100.0,0.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5088,5088,473440041,,473440041B1,2016,8,2,2016-02-15,2/21/2016,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.127,215889.3,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,2408700.0,0.134,0.134,0.209,0.187,0.0,-0.075,0.022000000000000002,0.159,2408700.0,2408700.0,2408700.0,2054500.0,0.0,0.0,354200.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5108,5108,473440041,,473440041B1,2018,43,10,2018-10-22,10/28/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.069,126022.4,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,6519800.0,0.25,0.27399999999999997,0.478,0.259,-0.024,-0.204,0.21899999999999997,0.33399999999999996,6519800.0,6519800.0,6519800.0,8500100.0,0.0,0.0,-1980300.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5168,5168,473440041,,473440041B1,2017,8,2,2017-02-20,2/26/2017,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.273,459764.25,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,1043700.0,0.46299999999999997,0.14300000000000002,0.309,0.151,0.32,-0.166,0.158,0.305,1043700.0,1043700.0,1963500.0,1963500.0,0.0,-919800.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5288,5288,473440041,,473440041B1,2018,32,8,2018-08-06,8/12/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.599,1086400.0,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,12162500.0,0.517,0.05,0.753,0.047,0.467,-0.703,0.706,0.44,4819500.0,4819500.0,4819500.0,4819500.0,0.0,0.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9008,9008,473440041,,473440041B1,2018,37,9,2018-09-10,9/16/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.37,673568.0,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,8500100.0,0.498,0.31,0.314,0.134,0.188,-0.004,0.18,0.374,8500100.0,12162500.0,12162500.0,12162500.0,-3662400.0,0.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9048,9048,473440041,,473440041B1,2018,20,5,2018-05-14,5/20/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.299,543200.0,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,3229100.0,0.314,0.29,0.151,0.111,0.024,0.139,0.04,0.251666667,3229100.0,3229100.0,5217800.0,5217800.0,0.0,-1988700.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9208,9208,473440041,,473440041B1,2018,50,12,2018-12-10,12/16/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.34700000000000003,630112.0,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,1999900.0,0.599,0.38,0.29600000000000004,0.402,0.21899999999999997,0.084,-0.106,0.425,1999900.0,3899700.0,3899700.0,3899700.0,-1899800.0,0.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9248,9248,473440041,,473440041B1,2018,25,6,2018-06-18,6/24/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.25,451942.4,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,1948800.0,0.27899999999999997,0.424,0.342,0.034,-0.145,0.08199999999999999,0.308,0.34833333299999997,1948800.0,1948800.0,3229100.0,3229100.0,0.0,-1280300.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9268,9268,473440041,,473440041B1,2018,21,5,2018-05-21,5/27/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.358,647494.4,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,3229100.0,0.248,0.314,0.29,0.151,-0.066,0.024,0.139,0.284,3229100.0,3229100.0,3229100.0,5217800.0,0.0,0.0,-1988700.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9288,9288,473440041,,473440041B1,2018,8,2,2018-02-19,2/25/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.24600000000000002,447596.8,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,8942500.0,0.22699999999999998,0.315,0.355,0.153,-0.08800000000000001,-0.04,0.20199999999999999,0.299,8942500.0,8942500.0,6512100.0,6512100.0,0.0,2430400.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9348,9348,473440041,,473440041B1,2017,29,7,2017-07-17,7/23/2017,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.11599999999999999,211196.15,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,203700.0,0.46399999999999997,0.31,0.252,0.273,0.154,0.057999999999999996,-0.021,0.342,203700.0,203700.0,431900.0,431900.0,0.0,-228200.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
